,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative,comsumer_positive,seller_positive
403,92.0,40.0,0.19,0.49,0.62,0.0,92.0,0.62
404,92.0,40.0,0.19,0.49,0.62,0.0,92.0,0.62
405,92.0,40.0,0.19,0.49,0.62,0.0,92.0,0.62
406,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
407,296.0,102.0,0.34,0.4,0.03,0.01,296.0,0.03
408,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
409,122.0,23.0,0.48,0.58,0.1,0.02,122.0,0.1
410,178.0,14.0,0.23,0.09,0.01,0.0,178.0,0.01
411,178.0,14.0,0.23,0.09,0.01,0.0,178.0,0.01
412,166.0,56.0,0.28,0.26,0.49,0.01,166.0,0.49
413,166.0,56.0,0.28,0.26,0.49,0.01,166.0,0.49
414,296.0,102.0,0.34,0.4,0.03,0.01,296.0,0.03
415,296.0,102.0,0.34,0.4,0.03,0.01,296.0,0.03
416,122.0,23.0,0.48,0.58,0.1,0.02,122.0,0.1
417,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
418,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
419,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
420,166.0,56.0,0.28,0.26,0.49,0.01,166.0,0.49
421,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
422,166.0,56.0,0.28,0.26,0.49,0.01,166.0,0.49
423,166.0,56.0,0.28,0.26,0.49,0.01,166.0,0.49
424,297.0,168.0,0.88,0.81,0.98,0.0,297.0,0.98
425,166.0,56.0,0.28,0.26,0.49,0.01,166.0,0.49
426,230.0,41.0,0.55,0.45,0.94,0.0,230.0,0.94
427,269.0,49.0,0.38,0.16,0.04,0.05,269.0,0.04
428,269.0,49.0,0.38,0.16,0.04,0.05,269.0,0.04
429,269.0,49.0,0.38,0.16,0.04,0.05,269.0,0.04
430,269.0,49.0,0.38,0.16,0.04,0.05,269.0,0.04
431,269.0,49.0,0.38,0.16,0.04,0.05,269.0,0.04
432,90.0,53.0,0.71,0.67,0.42,0.0,90.0,0.42
433,90.0,53.0,0.71,0.67,0.42,0.0,90.0,0.42
434,327.0,116.333,0.2933333,0.2266667,0.57,0.0033333,327.0,0.57
435,371.5,149.0,0.285,0.26,0.49,0.005,371.5,0.49
436,359.0,116.0,0.32,0.27,0.97,0.01,359.0,0.97
437,154.0,63.0,0.27,0.26,0.09,0.0,154.0,0.09
438,154.0,63.0,0.27,0.26,0.09,0.0,154.0,0.09
439,108.0,26.0,-0.63,-0.26,0.01,0.7,108.0,0.01
440,108.0,26.0,-0.63,-0.26,0.01,0.7,108.0,0.01
441,389.0,184.0,0.21,0.1,0.02,0.16,389.0,0.02
442,389.0,184.0,0.21,0.1,0.02,0.16,389.0,0.02
443,103.5,79.5,0.085,0.135,0.24,0.015,103.5,0.24
444,103.5,79.5,0.085,0.135,0.24,0.015,103.5,0.24
445,103.5,79.5,0.085,0.135,0.24,0.015,103.5,0.24
446,103.5,79.5,0.085,0.135,0.24,0.015,103.5,0.24
447,103.5,79.5,0.085,0.135,0.24,0.015,103.5,0.24
448,389.0,184.0,0.21,0.1,0.02,0.16,389.0,0.02
449,103.5,79.5,0.085,0.135,0.24,0.015,103.5,0.24
450,108.0,26.0,-0.63,-0.26,0.01,0.7,108.0,0.01
451,192.0,80.0,0.48,0.19,0.01,0.0,192.0,0.01
452,192.0,80.0,0.48,0.19,0.01,0.0,192.0,0.01
453,192.0,80.0,0.48,0.19,0.01,0.0,192.0,0.01
454,192.0,80.0,0.48,0.19,0.01,0.0,192.0,0.01
455,192.0,80.0,0.48,0.19,0.01,0.0,192.0,0.01
456,192.0,80.0,0.48,0.19,0.01,0.0,192.0,0.01
457,381.0,77.0,0.34,0.56,0.98,0.0,381.0,0.98
458,381.0,77.0,0.34,0.56,0.98,0.0,381.0,0.98
459,381.0,77.0,0.34,0.56,0.98,0.0,381.0,0.98
460,381.0,77.0,0.34,0.56,0.98,0.0,381.0,0.98
461,81.0,28.0,0.29,0.24,0.11,0.0,81.0,0.11
462,269.0,123.0,0.54,0.75,0.8,0.0,269.0,0.8
463,269.0,123.0,0.54,0.75,0.8,0.0,269.0,0.8
464,269.0,123.0,0.54,0.75,0.8,0.0,269.0,0.8
465,81.0,28.0,0.29,0.24,0.11,0.0,81.0,0.11
466,81.0,28.0,0.29,0.24,0.11,0.0,81.0,0.11
467,81.0,28.0,0.29,0.24,0.11,0.0,81.0,0.11
468,269.0,123.0,0.54,0.75,0.8,0.0,269.0,0.8
469,81.0,28.0,0.29,0.24,0.11,0.0,81.0,0.11
470,269.0,123.0,0.54,0.75,0.8,0.0,269.0,0.8
471,269.0,123.0,0.54,0.75,0.8,0.0,269.0,0.8
472,219.0,44.0,0.57,0.84,0.6,0.01,219.0,0.6
473,219.0,44.0,0.57,0.84,0.6,0.01,219.0,0.6
474,219.0,44.0,0.57,0.84,0.6,0.01,219.0,0.6
475,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
476,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
477,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
478,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
479,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
480,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
481,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
482,87.5,28.5,-0.075,-0.025,0.21,0.01,87.5,0.21
483,149.0,83.0,0.69,0.36,0.16,0.05,149.0,0.16
484,256.0,129.0,0.41,0.67,0.01,0.0,256.0,0.01
485,256.0,129.0,0.41,0.67,0.01,0.0,256.0,0.01
486,256.0,129.0,0.41,0.67,0.01,0.0,256.0,0.01
487,577.0,224.0,0.31,0.09,0.02,0.11,577.0,0.02
488,577.0,224.0,0.31,0.09,0.02,0.11,577.0,0.02
489,577.0,224.0,0.31,0.09,0.02,0.11,577.0,0.02
490,577.0,224.0,0.31,0.09,0.02,0.11,577.0,0.02
491,65.0,6.0,0.48,0.38,0.98,0.0,65.0,0.98
492,65.0,6.0,0.48,0.38,0.98,0.0,65.0,0.98
493,65.0,6.0,0.48,0.38,0.98,0.0,65.0,0.98
494,65.0,6.0,0.48,0.38,0.98,0.0,65.0,0.98
495,65.0,6.0,0.48,0.38,0.98,0.0,65.0,0.98
496,532.0,195.0,0.49,0.2,0.27,0.0,532.0,0.27
497,532.0,195.0,0.49,0.2,0.27,0.0,532.0,0.27
498,532.0,195.0,0.49,0.2,0.27,0.0,532.0,0.27
499,532.0,195.0,0.49,0.2,0.27,0.0,532.0,0.27
500,532.0,195.0,0.49,0.2,0.27,0.0,532.0,0.27
501,108.0,45.0,0.25,0.25,0.04,0.29,108.0,0.04
502,108.0,45.0,0.25,0.25,0.04,0.29,108.0,0.04
503,108.0,45.0,0.25,0.25,0.04,0.29,108.0,0.04
504,108.0,45.0,0.25,0.25,0.04,0.29,108.0,0.04
505,119.0,18.0,0.43,0.03,0.02,0.0,119.0,0.02
506,208.0,153.0,0.57,0.38,0.01,0.0,208.0,0.01
507,208.0,153.0,0.57,0.38,0.01,0.0,208.0,0.01
508,208.0,153.0,0.57,0.38,0.01,0.0,208.0,0.01
509,208.0,153.0,0.57,0.38,0.01,0.0,208.0,0.01
510,108.0,45.0,0.25,0.25,0.04,0.29,108.0,0.04
511,297.0,156.0,0.29,0.5,0.54,0.0,297.0,0.54
512,297.0,156.0,0.29,0.5,0.54,0.0,297.0,0.54
513,297.0,156.0,0.29,0.5,0.54,0.0,297.0,0.54
514,231.0,121.0,0.23,0.23,0.04,0.01,231.0,0.04
515,255.0,77.0,0.41,0.44,0.78,0.01,255.0,0.78
516,255.0,77.0,0.41,0.44,0.78,0.01,255.0,0.78
517,255.0,77.0,0.41,0.44,0.78,0.01,255.0,0.78
518,255.0,77.0,0.41,0.44,0.78,0.01,255.0,0.78
519,184.0,79.0,0.35,0.215,0.15,0.025,184.0,0.15
520,120.0,16.0,0.64,0.44,0.93,0.0,120.0,0.93
521,120.0,16.0,0.64,0.44,0.93,0.0,120.0,0.93
522,520.0,98.0,0.42,0.35,0.95,0.0,520.0,0.95
523,520.0,98.0,0.42,0.35,0.95,0.0,520.0,0.95
524,120.0,16.0,0.64,0.44,0.93,0.0,120.0,0.93
525,120.0,16.0,0.64,0.44,0.93,0.0,120.0,0.93
526,120.0,16.0,0.64,0.44,0.93,0.0,120.0,0.93
527,120.0,16.0,0.64,0.44,0.93,0.0,120.0,0.93
528,84.0,40.0,-0.015,0.02,0.52,0.0,84.0,0.52
529,84.0,40.0,-0.015,0.02,0.52,0.0,84.0,0.52
530,84.0,40.0,-0.015,0.02,0.52,0.0,84.0,0.52
531,84.0,40.0,-0.015,0.02,0.52,0.0,84.0,0.52
532,341.0,78.0,0.57,0.5,0.75,0.0,341.0,0.75
533,341.0,78.0,0.57,0.5,0.75,0.0,341.0,0.75
534,341.0,78.0,0.57,0.5,0.75,0.0,341.0,0.75
535,199.0,68.0,0.26,0.45,0.02,0.0,199.0,0.02
536,98.3333,84.0,0.27,0.26,0.31666669999999997,0.0266667,98.3333,0.3166667
537,98.3333,84.0,0.27,0.26,0.31666669999999997,0.0266667,98.3333,0.3166667
538,98.3333,84.0,0.27,0.26,0.31666669999999997,0.0266667,98.3333,0.3166667
539,125.0,27.0,0.61,0.57,0.93,0.0,125.0,0.93
540,98.3333,84.0,0.27,0.26,0.31666669999999997,0.0266667,98.3333,0.3166667
541,98.3333,84.0,0.27,0.26,0.31666669999999997,0.0266667,98.3333,0.3166667
542,98.3333,84.0,0.27,0.26,0.31666669999999997,0.0266667,98.3333,0.3166667
543,85.0,112.5,0.1,0.105,0.01,0.04,85.0,0.01
544,233.0,84.0,0.145,0.205,0.01,0.46,233.0,0.01
545,293.0,68.0,0.17,0.28,0.01,0.01,293.0,0.01
546,293.0,68.0,0.17,0.28,0.01,0.01,293.0,0.01
547,173.0,100.0,0.12,0.13,0.01,0.91,173.0,0.01
548,173.0,100.0,0.12,0.13,0.01,0.91,173.0,0.01
549,293.0,68.0,0.17,0.28,0.01,0.01,293.0,0.01
550,212.0,89.0,0.39,0.88,0.2,0.04,212.0,0.2
551,212.0,89.0,0.39,0.88,0.2,0.04,212.0,0.2
552,212.0,89.0,0.39,0.88,0.2,0.04,212.0,0.2
553,212.0,89.0,0.39,0.88,0.2,0.04,212.0,0.2
554,173.0,100.0,0.12,0.13,0.01,0.91,173.0,0.01
555,212.0,89.0,0.39,0.88,0.2,0.04,212.0,0.2
556,212.0,89.0,0.39,0.88,0.2,0.04,212.0,0.2
557,207.0,114.0,0.36,0.34,0.99,0.0,207.0,0.99
558,112.25,57.0,0.2575,0.3175,0.2725,0.025,112.25,0.2725
559,92.6667,60.0,0.11,0.05666669999999999,0.35,0.03,92.6667,0.35
560,112.25,57.0,0.2575,0.3175,0.2725,0.025,112.25,0.2725
561,92.6667,60.0,0.11,0.05666669999999999,0.35,0.03,92.6667,0.35
562,207.0,114.0,0.36,0.34,0.99,0.0,207.0,0.99
563,330.0,74.0,0.24,-0.03,0.02,0.0,330.0,0.02
564,112.25,57.0,0.2575,0.3175,0.2725,0.025,112.25,0.2725
565,207.0,114.0,0.36,0.34,0.99,0.0,207.0,0.99
566,139.0,96.0,0.38,0.28,0.02,0.44,139.0,0.02
567,139.0,96.0,0.38,0.28,0.02,0.44,139.0,0.02
568,139.0,96.0,0.38,0.28,0.02,0.44,139.0,0.02
569,139.0,96.0,0.38,0.28,0.02,0.44,139.0,0.02
570,139.0,96.0,0.38,0.28,0.02,0.44,139.0,0.02
571,202.0,51.0,0.59,0.49,0.05,0.0,202.0,0.05
572,202.0,51.0,0.59,0.49,0.05,0.0,202.0,0.05
573,98.0,55.0,0.24,0.51,0.9,0.01,98.0,0.9
574,98.0,55.0,0.24,0.51,0.9,0.01,98.0,0.9
575,98.0,55.0,0.24,0.51,0.9,0.01,98.0,0.9
576,98.0,55.0,0.24,0.51,0.9,0.01,98.0,0.9
577,205.0,55.0,-0.13,-0.27,0.3,0.38,205.0,0.3
578,205.0,55.0,-0.13,-0.27,0.3,0.38,205.0,0.3
579,205.0,55.0,-0.13,-0.27,0.3,0.38,205.0,0.3
580,93.0,23.0,0.15,0.07,0.2966667,0.02,93.0,0.2966667
581,133.0,25.0,0.31,0.35,0.85,0.0,133.0,0.85
582,169.0,69.0,0.38,0.34,0.23,0.0,169.0,0.23
583,93.0,23.0,0.15,0.07,0.2966667,0.02,93.0,0.2966667
584,133.0,36.0,0.0,0.09,0.01,0.01,133.0,0.01
585,133.0,25.0,0.31,0.35,0.85,0.0,133.0,0.85
586,133.0,25.0,0.31,0.35,0.85,0.0,133.0,0.85
587,133.0,25.0,0.31,0.35,0.85,0.0,133.0,0.85
588,220.0,131.5,0.68,0.585,0.605,0.0,220.0,0.605
589,90.3333,70.3333,0.1666667,0.19333329999999999,0.33,0.0133333,90.3333,0.33
590,132.0,147.0,0.44,0.58,0.76,0.01,132.0,0.76
591,114.0,62.25,0.255,0.31,0.2525,0.01,114.0,0.2525
592,108.0,34.0,0.19333329999999999,0.22,0.08333330000000001,0.01,108.0,0.0833333
593,270.0,94.0,0.46,0.63,0.2,0.01,270.0,0.2
594,270.0,94.0,0.46,0.63,0.2,0.01,270.0,0.2
595,114.0,62.25,0.255,0.31,0.2525,0.01,114.0,0.2525
596,270.0,94.0,0.46,0.63,0.2,0.01,270.0,0.2
597,108.0,34.0,0.19333329999999999,0.22,0.08333330000000001,0.01,108.0,0.0833333
598,270.0,94.0,0.46,0.63,0.2,0.01,270.0,0.2
599,108.0,34.0,0.19333329999999999,0.22,0.08333330000000001,0.01,108.0,0.0833333
600,132.0,147.0,0.44,0.58,0.76,0.01,132.0,0.76
601,132.0,147.0,0.44,0.58,0.76,0.01,132.0,0.76
602,132.0,147.0,0.44,0.58,0.76,0.01,132.0,0.76
603,182.0,104.0,0.58,0.5,0.96,0.01,182.0,0.96
604,182.0,104.0,0.58,0.5,0.96,0.01,182.0,0.96
605,182.0,104.0,0.58,0.5,0.96,0.01,182.0,0.96
606,182.0,104.0,0.58,0.5,0.96,0.01,182.0,0.96
607,182.0,104.0,0.58,0.5,0.96,0.01,182.0,0.96
608,182.0,104.0,0.58,0.5,0.96,0.01,182.0,0.96
609,205.0,48.0,0.3,0.37,0.01,0.0,205.0,0.01
610,256.0,70.0,0.42,0.38,0.93,0.01,256.0,0.93
611,256.0,70.0,0.42,0.38,0.93,0.01,256.0,0.93
612,256.0,70.0,0.42,0.38,0.93,0.01,256.0,0.93
613,256.0,70.0,0.42,0.38,0.93,0.01,256.0,0.93
614,205.0,48.0,0.3,0.37,0.01,0.0,205.0,0.01
615,205.0,48.0,0.3,0.37,0.01,0.0,205.0,0.01
616,256.0,70.0,0.42,0.38,0.93,0.01,256.0,0.93
617,256.0,70.0,0.42,0.38,0.93,0.01,256.0,0.93
618,148.0,41.0,0.52,0.45,0.01,0.01,148.0,0.01
619,148.0,41.0,0.52,0.45,0.01,0.01,148.0,0.01
620,101.0,37.5,0.2175,0.0675,0.62,0.01,101.0,0.62
621,219.0,54.0,0.44,0.03,0.92,0.01,219.0,0.92
622,215.0,70.0,0.63,0.54,0.92,0.01,215.0,0.92
623,215.0,70.0,0.63,0.54,0.92,0.01,215.0,0.92
624,193.0,45.0,0.225,0.225,0.135,0.01,193.0,0.135
625,193.0,45.0,0.225,0.225,0.135,0.01,193.0,0.135
626,215.0,70.0,0.63,0.54,0.92,0.01,215.0,0.92
627,119.0,64.0,0.35,-0.15,0.0,0.98,119.0,0.0
628,204.0,47.0,0.34,-0.29,0.02,0.81,204.0,0.02
629,360.0,167.0,0.59,0.08,0.06,0.0,360.0,0.06
630,204.0,47.0,0.34,-0.29,0.02,0.81,204.0,0.02
631,360.0,167.0,0.59,0.08,0.06,0.0,360.0,0.06
632,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
633,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
634,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
635,119.0,64.0,0.35,-0.15,0.0,0.98,119.0,0.0
636,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
637,372.0,91.0,0.49,0.66,0.98,0.0,372.0,0.98
638,372.0,91.0,0.49,0.66,0.98,0.0,372.0,0.98
639,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
640,372.0,91.0,0.49,0.66,0.98,0.0,372.0,0.98
641,372.0,91.0,0.49,0.66,0.98,0.0,372.0,0.98
642,119.0,64.0,0.35,-0.15,0.0,0.98,119.0,0.0
643,360.0,167.0,0.59,0.08,0.06,0.0,360.0,0.06
644,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
645,354.0,123.0,0.46,0.46,0.03,0.54,354.0,0.03
646,209.0,105.0,0.36,-0.07,0.71,0.0,209.0,0.71
647,138.0,54.0,0.33,0.2,0.99,0.0,138.0,0.99
648,138.0,54.0,0.33,0.2,0.99,0.0,138.0,0.99
649,138.0,54.0,0.33,0.2,0.99,0.0,138.0,0.99
650,138.0,54.0,0.33,0.2,0.99,0.0,138.0,0.99
651,209.0,105.0,0.36,-0.07,0.71,0.0,209.0,0.71
652,209.0,105.0,0.36,-0.07,0.71,0.0,209.0,0.71
653,209.0,105.0,0.36,-0.07,0.71,0.0,209.0,0.71
654,159.0,44.0,0.29,0.69,0.97,0.0,159.0,0.97
655,159.0,44.0,0.29,0.69,0.97,0.0,159.0,0.97
656,159.0,44.0,0.29,0.69,0.97,0.0,159.0,0.97
657,159.0,44.0,0.29,0.69,0.97,0.0,159.0,0.97
658,217.0,44.0,0.15,0.39,0.02,0.09,217.0,0.02
659,217.0,44.0,0.15,0.39,0.02,0.09,217.0,0.02
660,46.0,18.5,0.01,-0.04,0.045,0.015,46.0,0.045
661,90.6667,56.6667,0.1766667,0.05,0.32,0.01,90.6667,0.32
662,230.0,118.0,0.21,0.54,0.3,0.0,230.0,0.3
663,195.0,35.0,0.22,0.17,0.03,0.0,195.0,0.03
664,230.0,118.0,0.21,0.54,0.3,0.0,230.0,0.3
665,195.0,35.0,0.22,0.17,0.03,0.0,195.0,0.03
666,117.0,82.25,0.16,0.0875,0.2625,0.015,117.0,0.2625
667,147.5,40.0,0.31,0.395,0.09,0.0,147.5,0.09
668,120.0,46.0,0.4,0.57,0.96,0.01,120.0,0.96
669,120.0,46.0,0.4,0.57,0.96,0.01,120.0,0.96
670,46.0,18.5,0.01,-0.04,0.045,0.015,46.0,0.045
671,120.0,46.0,0.4,0.57,0.96,0.01,120.0,0.96
672,218.333,102.333,0.4466667,0.2866667,0.34,0.0066667,218.333,0.34
673,165.0,72.0,-0.11,-0.22,0.02,0.47,165.0,0.02
674,165.0,72.0,-0.11,-0.22,0.02,0.47,165.0,0.02
675,165.0,72.0,-0.11,-0.22,0.02,0.47,165.0,0.02
676,165.0,72.0,-0.11,-0.22,0.02,0.47,165.0,0.02
677,165.0,72.0,-0.11,-0.22,0.02,0.47,165.0,0.02
678,165.0,72.0,-0.11,-0.22,0.02,0.47,165.0,0.02
679,218.333,102.333,0.4466667,0.2866667,0.34,0.0066667,218.333,0.34
680,286.0,82.0,0.46,0.09,0.11,0.01,286.0,0.11
681,286.0,82.0,0.46,0.09,0.11,0.01,286.0,0.11
682,208.0,69.0,-0.08,-0.29,0.01,0.94,208.0,0.01
683,272.0,82.0,0.4,0.18,0.26,0.01,272.0,0.26
684,272.0,82.0,0.4,0.18,0.26,0.01,272.0,0.26
685,208.0,69.0,-0.08,-0.29,0.01,0.94,208.0,0.01
686,272.0,82.0,0.4,0.18,0.26,0.01,272.0,0.26
687,286.0,82.0,0.46,0.09,0.11,0.01,286.0,0.11
688,272.0,82.0,0.4,0.18,0.26,0.01,272.0,0.26
689,272.0,82.0,0.4,0.18,0.26,0.01,272.0,0.26
690,272.0,82.0,0.4,0.18,0.26,0.01,272.0,0.26
691,111.0,19.0,0.7,0.97,0.98,0.0,111.0,0.98
692,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
693,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
694,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
695,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
696,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
697,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
698,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
699,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
700,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
701,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
702,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
703,111.0,19.0,0.7,0.97,0.98,0.0,111.0,0.98
704,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
705,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
706,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
707,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
708,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
709,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
710,81.0,37.0,0.1,0.16,0.02,0.01,81.0,0.02
711,111.0,19.0,0.7,0.97,0.98,0.0,111.0,0.98
712,111.0,19.0,0.7,0.97,0.98,0.0,111.0,0.98
713,111.0,19.0,0.7,0.97,0.98,0.0,111.0,0.98
714,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
715,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
716,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
717,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
718,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
719,161.0,49.0,0.19,0.29,0.01,0.04,161.0,0.01
720,161.0,49.0,0.19,0.29,0.01,0.04,161.0,0.01
721,135.0,46.0,0.13,0.27,0.06,0.02,135.0,0.06
722,243.5,181.5,0.53,0.53,0.035,0.01,243.5,0.035
723,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
724,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
725,72.0,35.0,0.48,0.36,0.01,0.12,72.0,0.01
726,243.5,181.5,0.53,0.53,0.035,0.01,243.5,0.035
727,161.0,49.0,0.19,0.29,0.01,0.04,161.0,0.01
728,161.0,49.0,0.19,0.29,0.01,0.04,161.0,0.01
729,173.0,129.0,0.55,0.67,0.68,0.0,173.0,0.68
730,173.0,129.0,0.55,0.67,0.68,0.0,173.0,0.68
731,192.0,24.0,0.23,0.27,0.05,0.0,192.0,0.05
732,192.0,24.0,0.23,0.27,0.05,0.0,192.0,0.05
733,192.0,24.0,0.23,0.27,0.05,0.0,192.0,0.05
734,192.0,24.0,0.23,0.27,0.05,0.0,192.0,0.05
735,258.0,74.0,0.75,0.98,0.91,0.0,258.0,0.91
736,258.0,74.0,0.75,0.98,0.91,0.0,258.0,0.91
737,258.0,74.0,0.75,0.98,0.91,0.0,258.0,0.91
738,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
739,190.0,103.0,0.42,0.45,0.98,0.0,190.0,0.98
740,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
741,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
742,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
743,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
744,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
745,190.0,103.0,0.42,0.45,0.98,0.0,190.0,0.98
746,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
747,128.0,98.0,0.4,0.48,0.08,0.77,128.0,0.08
748,265.0,61.0,0.49,0.43,0.96,0.0,265.0,0.96
749,265.0,61.0,0.49,0.43,0.96,0.0,265.0,0.96
750,265.0,61.0,0.49,0.43,0.96,0.0,265.0,0.96
751,265.0,61.0,0.49,0.43,0.96,0.0,265.0,0.96
752,265.0,61.0,0.49,0.43,0.96,0.0,265.0,0.96
753,260.0,144.0,0.54,0.67,0.03,0.0,260.0,0.03
754,260.0,144.0,0.54,0.67,0.03,0.0,260.0,0.03
755,260.0,144.0,0.54,0.67,0.03,0.0,260.0,0.03
756,260.0,144.0,0.54,0.67,0.03,0.0,260.0,0.03
757,123.0,44.0,0.64,0.63,0.89,0.0,123.0,0.89
758,140.0,54.0,0.62,0.79,0.03,0.0,140.0,0.03
759,140.0,54.0,0.62,0.79,0.03,0.0,140.0,0.03
760,123.0,44.0,0.64,0.63,0.89,0.0,123.0,0.89
761,234.5,54.0,0.31,0.33,0.495,0.005,234.5,0.495
762,123.0,44.0,0.64,0.63,0.89,0.0,123.0,0.89
763,234.5,54.0,0.31,0.33,0.495,0.005,234.5,0.495
764,71.0,42.0,0.46,0.4,0.03,0.0,71.0,0.03
765,71.0,42.0,0.46,0.4,0.03,0.0,71.0,0.03
766,71.0,42.0,0.46,0.4,0.03,0.0,71.0,0.03
767,234.5,54.0,0.31,0.33,0.495,0.005,234.5,0.495
768,140.0,54.0,0.62,0.79,0.03,0.0,140.0,0.03
769,244.0,81.0,-0.07,-0.12,0.24,0.23,244.0,0.24
770,244.0,81.0,-0.07,-0.12,0.24,0.23,244.0,0.24
771,567.0,128.0,0.12,0.0,0.16,0.02,567.0,0.16
772,567.0,128.0,0.12,0.0,0.16,0.02,567.0,0.16
773,449.0,295.0,0.7,0.33,0.96,0.0,449.0,0.96
774,449.0,295.0,0.7,0.33,0.96,0.0,449.0,0.96
775,567.0,128.0,0.12,0.0,0.16,0.02,567.0,0.16
776,359.0,210.0,0.46,0.22,0.49,0.07,359.0,0.49
777,567.0,128.0,0.12,0.0,0.16,0.02,567.0,0.16
778,449.0,295.0,0.7,0.33,0.96,0.0,449.0,0.96
779,449.0,295.0,0.7,0.33,0.96,0.0,449.0,0.96
780,288.0,53.0,0.51,0.09,0.9,0.01,288.0,0.9
781,289.0,97.0,0.31,0.19,0.88,0.0,289.0,0.88
782,288.0,53.0,0.51,0.09,0.9,0.01,288.0,0.9
783,288.0,53.0,0.51,0.09,0.9,0.01,288.0,0.9
784,213.0,74.0,0.145,0.02,0.445,0.005,213.0,0.445
785,289.0,97.0,0.31,0.19,0.88,0.0,289.0,0.88
786,213.0,74.0,0.145,0.02,0.445,0.005,213.0,0.445
787,190.0,31.0,0.75,0.48,0.9,0.01,190.0,0.9
788,164.0,45.0,0.65,0.46,0.0,0.0,164.0,0.0
789,164.0,45.0,0.65,0.46,0.0,0.0,164.0,0.0
790,164.0,45.0,0.65,0.46,0.0,0.0,164.0,0.0
791,102.333,38.3333,0.1,0.2433333,0.3366666,0.0033333,102.333,0.3366666
792,186.0,55.0,0.28,0.51,0.59,0.0,186.0,0.59
793,186.0,55.0,0.28,0.51,0.59,0.0,186.0,0.59
794,186.0,55.0,0.28,0.51,0.59,0.0,186.0,0.59
795,370.0,103.0,0.09,0.14,0.01,0.92,370.0,0.01
796,370.0,103.0,0.09,0.14,0.01,0.92,370.0,0.01
797,72.0,40.0,0.7,0.43,0.98,0.0,72.0,0.98
798,72.0,40.0,0.7,0.43,0.98,0.0,72.0,0.98
799,72.0,40.0,0.7,0.43,0.98,0.0,72.0,0.98
800,196.0,55.0,0.24,0.6,0.02,0.02,196.0,0.02
801,196.0,55.0,0.24,0.6,0.02,0.02,196.0,0.02
802,196.0,55.0,0.24,0.6,0.02,0.02,196.0,0.02
803,267.0,135.0,0.41,0.47,0.97,0.01,267.0,0.97
804,267.0,135.0,0.41,0.47,0.97,0.01,267.0,0.97
