,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative
3095,320.0,189.0,0.44,0.29,0.05,0.03
3096,320.0,189.0,0.44,0.29,0.05,0.03
3097,320.0,189.0,0.44,0.29,0.05,0.03
3098,150.0,39.0,0.15,0.26,0.87,0.01
3099,150.0,39.0,0.15,0.26,0.87,0.01
3100,150.0,39.0,0.15,0.26,0.87,0.01
3101,150.0,39.0,0.15,0.26,0.87,0.01
3102,320.0,189.0,0.44,0.29,0.05,0.03
3103,489.0,150.0,0.05,-0.17,0.0,0.99
3104,489.0,150.0,0.05,-0.17,0.0,0.99
3105,489.0,150.0,0.05,-0.17,0.0,0.99
3106,71.0,10.0,0.39,0.22,0.16,0.0
3107,71.0,10.0,0.39,0.22,0.16,0.0
3108,489.0,150.0,0.05,-0.17,0.0,0.99
3109,489.0,150.0,0.05,-0.17,0.0,0.99
3110,489.0,150.0,0.05,-0.17,0.0,0.99
3111,71.0,10.0,0.39,0.22,0.16,0.0
3112,71.0,10.0,0.39,0.22,0.16,0.0
3113,71.0,10.0,0.39,0.22,0.16,0.0
3114,71.0,10.0,0.39,0.22,0.16,0.0
3115,489.0,150.0,0.05,-0.17,0.0,0.99
3116,71.0,10.0,0.39,0.22,0.16,0.0
3117,71.0,10.0,0.39,0.22,0.16,0.0
3118,71.0,10.0,0.39,0.22,0.16,0.0
3119,71.0,10.0,0.39,0.22,0.16,0.0
3120,71.0,10.0,0.39,0.22,0.16,0.0
3121,489.0,150.0,0.05,-0.17,0.0,0.99
3122,138.0,217.0,0.48,0.45,0.28,0.0
3123,138.0,217.0,0.48,0.45,0.28,0.0
3124,138.0,217.0,0.48,0.45,0.28,0.0
3125,138.0,217.0,0.48,0.45,0.28,0.0
3126,138.0,217.0,0.48,0.45,0.28,0.0
3127,489.0,150.0,0.05,-0.17,0.0,0.99
3128,138.0,217.0,0.48,0.45,0.28,0.0
3129,138.0,217.0,0.48,0.45,0.28,0.0
3130,71.0,10.0,0.39,0.22,0.16,0.0
3131,489.0,150.0,0.05,-0.17,0.0,0.99
3132,489.0,150.0,0.05,-0.17,0.0,0.99
3133,71.0,10.0,0.39,0.22,0.16,0.0
3134,489.0,150.0,0.05,-0.17,0.0,0.99
3135,71.0,10.0,0.39,0.22,0.16,0.0
3136,138.0,217.0,0.48,0.45,0.28,0.0
3137,489.0,150.0,0.05,-0.17,0.0,0.99
3138,489.0,150.0,0.05,-0.17,0.0,0.99
3139,489.0,150.0,0.05,-0.17,0.0,0.99
3140,155.0,49.0,0.29,0.39,0.02,0.01
3141,489.0,150.0,0.05,-0.17,0.0,0.99
3142,489.0,150.0,0.05,-0.17,0.0,0.99
3143,489.0,150.0,0.05,-0.17,0.0,0.99
3144,489.0,150.0,0.05,-0.17,0.0,0.99
3145,155.0,49.0,0.29,0.39,0.02,0.01
3146,489.0,150.0,0.05,-0.17,0.0,0.99
3147,138.0,217.0,0.48,0.45,0.28,0.0
3148,138.0,217.0,0.48,0.45,0.28,0.0
3149,71.0,10.0,0.39,0.22,0.16,0.0
3150,155.0,49.0,0.29,0.39,0.02,0.01
3151,155.0,49.0,0.29,0.39,0.02,0.01
3152,155.0,49.0,0.29,0.39,0.02,0.01
3153,71.0,10.0,0.39,0.22,0.16,0.0
3154,71.0,10.0,0.39,0.22,0.16,0.0
3155,138.0,217.0,0.48,0.45,0.28,0.0
3156,283.667,138.667,0.19,0.2633333,0.1066667,0.0233333
3157,265.0,97.0,0.24,0.31,0.15,0.02
3158,283.667,138.667,0.19,0.2633333,0.1066667,0.0233333
3159,102.0,31.0,0.14,0.01,0.04,0.0
3160,102.0,31.0,0.14,0.01,0.04,0.0
3161,102.0,31.0,0.14,0.01,0.04,0.0
3162,123.0,76.0,0.38,0.43,0.01,0.0
3163,218.0,116.0,0.33,0.4,0.95,0.01
3164,123.0,76.0,0.38,0.43,0.01,0.0
3165,123.0,76.0,0.38,0.43,0.01,0.0
3166,123.0,76.0,0.38,0.43,0.01,0.0
3167,485.0,264.0,0.73,0.51,0.35,0.1
3168,102.0,31.0,0.14,0.01,0.04,0.0
3169,218.0,116.0,0.33,0.4,0.95,0.01
3170,485.0,264.0,0.73,0.51,0.35,0.1
3171,123.0,76.0,0.38,0.43,0.01,0.0
3172,485.0,264.0,0.73,0.51,0.35,0.1
3173,485.0,264.0,0.73,0.51,0.35,0.1
3174,485.0,264.0,0.73,0.51,0.35,0.1
3175,218.0,116.0,0.33,0.4,0.95,0.01
3176,102.0,31.0,0.14,0.01,0.04,0.0
3177,218.0,116.0,0.33,0.4,0.95,0.01
3178,215.0,52.0,0.18,0.17,0.98,0.01
3179,215.0,52.0,0.18,0.17,0.98,0.01
3180,485.0,264.0,0.73,0.51,0.35,0.1
3181,215.0,52.0,0.18,0.17,0.98,0.01
3182,147.0,67.0,0.42,0.29,0.96,0.0
3183,147.0,67.0,0.42,0.29,0.96,0.0
3184,232.0,60.5,0.72,0.825,0.55,0.01
3185,512.0,321.0,0.48,0.3,0.05,0.0
3186,232.0,60.5,0.72,0.825,0.55,0.01
3187,232.0,60.5,0.72,0.825,0.55,0.01
3188,512.0,321.0,0.48,0.3,0.05,0.0
3189,512.0,321.0,0.48,0.3,0.05,0.0
3190,512.0,321.0,0.48,0.3,0.05,0.0
3191,512.0,321.0,0.48,0.3,0.05,0.0
3192,512.0,321.0,0.48,0.3,0.05,0.0
3193,234.0,142.0,0.18,0.03,0.0,0.96
3194,234.0,142.0,0.18,0.03,0.0,0.96
3195,234.0,142.0,0.18,0.03,0.0,0.96
3196,234.0,142.0,0.18,0.03,0.0,0.96
3197,202.0,89.0,0.67,0.16,0.03,0.0
3198,202.0,89.0,0.67,0.16,0.03,0.0
3199,202.0,89.0,0.67,0.16,0.03,0.0
3200,234.0,142.0,0.18,0.03,0.0,0.96
3201,202.0,89.0,0.67,0.16,0.03,0.0
3202,234.0,142.0,0.18,0.03,0.0,0.96
3203,202.0,89.0,0.67,0.16,0.03,0.0
3204,234.0,142.0,0.18,0.03,0.0,0.96
3205,234.0,142.0,0.18,0.03,0.0,0.96
3206,234.0,142.0,0.18,0.03,0.0,0.96
3207,234.0,142.0,0.18,0.03,0.0,0.96
3208,234.0,142.0,0.18,0.03,0.0,0.96
3209,362.0,75.0,-0.095,0.05,0.16,0.005
3210,167.0,126.0,0.54,0.43,0.06,0.0
3211,167.0,126.0,0.54,0.43,0.06,0.0
3212,289.0,70.0,-0.11,-0.03,0.3,0.0
3213,167.0,126.0,0.54,0.43,0.06,0.0
3214,167.0,126.0,0.54,0.43,0.06,0.0
3215,289.0,70.0,-0.11,-0.03,0.3,0.0
3216,167.0,126.0,0.54,0.43,0.06,0.0
3217,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667
3218,289.0,70.0,-0.11,-0.03,0.3,0.0
3219,161.0,39.0,0.65,0.47,0.01,0.01
3220,161.0,39.0,0.65,0.47,0.01,0.01
3221,161.0,39.0,0.65,0.47,0.01,0.01
3222,191.5,93.5,0.585,0.39,0.49,0.485
3223,289.0,70.0,-0.11,-0.03,0.3,0.0
3224,161.0,39.0,0.65,0.47,0.01,0.01
3225,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667
3226,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667
3227,151.0,56.0,0.7,0.52,0.98,0.0
3228,161.0,39.0,0.65,0.47,0.01,0.01
3229,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667
3230,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667
3231,161.0,39.0,0.65,0.47,0.01,0.01
3232,161.0,39.0,0.65,0.47,0.01,0.01
3233,167.0,126.0,0.54,0.43,0.06,0.0
3234,161.0,39.0,0.65,0.47,0.01,0.01
3235,167.0,126.0,0.54,0.43,0.06,0.0
3236,191.5,93.5,0.585,0.39,0.49,0.485
3237,165.0,59.0,0.0,-0.14,0.01,0.02
3238,213.0,29.0,0.22,-0.01,0.57,0.03
3239,213.0,29.0,0.22,-0.01,0.57,0.03
3240,148.5,183.5,0.215,0.295,0.015,0.01
3241,165.0,59.0,0.0,-0.14,0.01,0.02
3242,152.0,180.0,0.21,0.23,0.01,0.01
3243,148.5,183.5,0.215,0.295,0.015,0.01
3244,148.5,183.5,0.215,0.295,0.015,0.01
3245,213.0,29.0,0.22,-0.01,0.57,0.03
3246,213.0,29.0,0.22,-0.01,0.57,0.03
3247,213.0,29.0,0.22,-0.01,0.57,0.03
3248,213.0,29.0,0.22,-0.01,0.57,0.03
3249,165.0,59.0,0.0,-0.14,0.01,0.02
3250,165.0,59.0,0.0,-0.14,0.01,0.02
3251,165.0,59.0,0.0,-0.14,0.01,0.02
3252,165.0,59.0,0.0,-0.14,0.01,0.02
3253,165.0,59.0,0.0,-0.14,0.01,0.02
3254,165.0,59.0,0.0,-0.14,0.01,0.02
3255,165.0,59.0,0.0,-0.14,0.01,0.02
3256,152.0,180.0,0.21,0.23,0.01,0.01
3257,165.0,59.0,0.0,-0.14,0.01,0.02
3258,165.0,59.0,0.0,-0.14,0.01,0.02
3259,165.0,59.0,0.0,-0.14,0.01,0.02
3260,165.0,59.0,0.0,-0.14,0.01,0.02
3261,145.0,187.0,0.22,0.36,0.02,0.01
3262,145.0,187.0,0.22,0.36,0.02,0.01
3263,45.0,9.0,-0.06,-0.08,0.06,0.01
3264,45.0,9.0,-0.06,-0.08,0.06,0.01
3265,148.5,183.5,0.215,0.295,0.015,0.01
3266,148.5,183.5,0.215,0.295,0.015,0.01
3267,45.0,9.0,-0.06,-0.08,0.06,0.01
3268,498.5,178.5,0.08,0.08,0.265,0.035
3269,88.0,66.0,0.81,0.48,0.14,0.0
3270,498.5,178.5,0.08,0.08,0.265,0.035
3271,796.0,281.0,0.06,0.17,0.51,0.0
3272,796.0,281.0,0.06,0.17,0.51,0.0
3273,88.0,66.0,0.81,0.48,0.14,0.0
3274,192.0,67.0,0.36,0.57,0.03,0.0
3275,192.0,67.0,0.36,0.57,0.03,0.0
3276,192.0,67.0,0.36,0.57,0.03,0.0
3277,241.0,173.0,0.555,0.295,0.07,0.005
3278,210.0,143.333,0.3366667,0.4266666,0.04,0.0133333
3279,187.0,45.0,0.56,0.39,0.97,0.01
3280,187.0,45.0,0.56,0.39,0.97,0.01
3281,796.0,281.0,0.06,0.17,0.51,0.0
3282,178.0,57.0,0.67,0.42,0.01,0.0
3283,178.0,57.0,0.67,0.42,0.01,0.0
3284,213.0,108.0,0.61,0.68,0.43,0.01
3285,187.0,45.0,0.56,0.39,0.97,0.01
3286,174.0,163.0,0.335,0.47,0.055,0.015
3287,178.0,57.0,0.67,0.42,0.01,0.0
3288,796.0,281.0,0.06,0.17,0.51,0.0
3289,187.0,45.0,0.56,0.39,0.97,0.01
3290,187.0,45.0,0.56,0.39,0.97,0.01
3291,88.0,66.0,0.81,0.48,0.14,0.0
3292,498.5,178.5,0.08,0.08,0.265,0.035
3293,192.0,67.0,0.36,0.57,0.03,0.0
3294,498.5,178.5,0.08,0.08,0.265,0.035
3295,192.0,67.0,0.36,0.57,0.03,0.0
3296,192.0,67.0,0.36,0.57,0.03,0.0
3297,151.0,167.0,0.31,0.41,0.09,0.01
3298,192.0,67.0,0.36,0.57,0.03,0.0
3299,192.0,67.0,0.36,0.57,0.03,0.0
3300,498.5,178.5,0.08,0.08,0.265,0.035
3301,498.5,178.5,0.08,0.08,0.265,0.035
3302,498.5,178.5,0.08,0.08,0.265,0.035
3303,498.5,178.5,0.08,0.08,0.265,0.035
3304,218.0,52.0,0.42,0.34,0.82,0.0
3305,168.0,136.0,0.44,0.38,0.27,0.0
3306,168.0,136.0,0.44,0.38,0.27,0.0
3307,168.0,136.0,0.44,0.38,0.27,0.0
3308,168.0,136.0,0.44,0.38,0.27,0.0
3309,218.0,52.0,0.42,0.34,0.82,0.0
3310,218.0,52.0,0.42,0.34,0.82,0.0
3311,168.0,136.0,0.44,0.38,0.27,0.0
3312,218.0,52.0,0.42,0.34,0.82,0.0
3313,151.0,47.0,0.38,0.12,0.08,0.01
3314,218.0,52.0,0.42,0.34,0.82,0.0
3315,151.0,47.0,0.38,0.12,0.08,0.01
3316,302.0,57.0,0.5,0.51,0.92,0.0
3317,183.0,34.0,0.69,0.39,0.61,0.0
3318,302.0,57.0,0.5,0.51,0.92,0.0
3319,302.0,57.0,0.5,0.51,0.92,0.0
3320,183.0,34.0,0.69,0.39,0.61,0.0
3321,302.0,57.0,0.5,0.51,0.92,0.0
3322,236.0,116.0,0.24,0.49,0.22,0.0
3323,302.0,57.0,0.5,0.51,0.92,0.0
3324,236.0,116.0,0.24,0.49,0.22,0.0
3325,176.0,64.0,0.54,0.56,0.26,0.0
3326,236.0,116.0,0.24,0.49,0.22,0.0
3327,176.0,64.0,0.54,0.56,0.26,0.0
3328,106.0,104.0,0.22,0.14,0.98,0.0
3329,248.0,136.0,0.46,0.31,0.01,0.01
3330,236.0,116.0,0.24,0.49,0.22,0.0
3331,248.0,136.0,0.46,0.31,0.01,0.01
3332,236.0,116.0,0.24,0.49,0.22,0.0
3333,302.0,57.0,0.5,0.51,0.92,0.0
3334,302.0,57.0,0.5,0.51,0.92,0.0
3335,248.0,136.0,0.46,0.31,0.01,0.01
3336,302.0,57.0,0.5,0.51,0.92,0.0
3337,176.0,64.0,0.54,0.56,0.26,0.0
3338,302.0,57.0,0.5,0.51,0.92,0.0
3339,302.0,57.0,0.5,0.51,0.92,0.0
3340,176.0,64.0,0.54,0.56,0.26,0.0
3341,106.0,104.0,0.22,0.14,0.98,0.0
3342,302.0,57.0,0.5,0.51,0.92,0.0
3343,302.0,57.0,0.5,0.51,0.92,0.0
3344,106.0,104.0,0.22,0.14,0.98,0.0
3345,302.0,57.0,0.5,0.51,0.92,0.0
3346,176.0,64.0,0.54,0.56,0.26,0.0
3347,302.0,57.0,0.5,0.51,0.92,0.0
3348,248.0,136.0,0.46,0.31,0.01,0.01
3349,248.0,136.0,0.46,0.31,0.01,0.01
3350,302.0,57.0,0.5,0.51,0.92,0.0
3351,302.0,57.0,0.5,0.51,0.92,0.0
3352,106.0,104.0,0.22,0.14,0.98,0.0
3353,183.0,34.0,0.69,0.39,0.61,0.0
3354,156.0,27.0,0.32,0.27,0.3,0.0
3355,176.0,64.0,0.54,0.56,0.26,0.0
3356,183.0,34.0,0.69,0.39,0.61,0.0
3357,156.0,27.0,0.32,0.27,0.3,0.0
3358,106.0,104.0,0.22,0.14,0.98,0.0
3359,137.0,25.0,0.43,0.33,0.01,0.0
3360,137.0,25.0,0.43,0.33,0.01,0.0
3361,382.0,206.0,0.0,0.1,0.525,0.02
3362,514.0,198.0,0.04,0.14,0.01,0.01
3363,158.0,99.0,0.39,-0.04,0.03,0.0
3364,222.0,140.0,0.51,-0.15,0.39,0.0
3365,514.0,198.0,0.04,0.14,0.01,0.01
3366,514.0,198.0,0.04,0.14,0.01,0.01
3367,108.0,35.5,0.235,0.125,0.415,0.005
3368,514.0,198.0,0.04,0.14,0.01,0.01
3369,222.0,140.0,0.51,-0.15,0.39,0.0
3370,212.0,35.0,0.46,0.32,0.97,0.0
3371,158.0,99.0,0.39,-0.04,0.03,0.0
3372,222.0,140.0,0.51,-0.15,0.39,0.0
3373,108.0,35.5,0.235,0.125,0.415,0.005
3374,212.0,35.0,0.46,0.32,0.97,0.0
3375,222.0,140.0,0.51,-0.15,0.39,0.0
3376,514.0,198.0,0.04,0.14,0.01,0.01
3377,170.0,33.0,-0.07,0.02,0.98,0.01
3378,514.0,198.0,0.04,0.14,0.01,0.01
3379,514.0,198.0,0.04,0.14,0.01,0.01
3380,514.0,198.0,0.04,0.14,0.01,0.01
3381,514.0,198.0,0.04,0.14,0.01,0.01
3382,514.0,198.0,0.04,0.14,0.01,0.01
3383,514.0,198.0,0.04,0.14,0.01,0.01
3384,514.0,198.0,0.04,0.14,0.01,0.01
3385,222.0,140.0,0.51,-0.15,0.39,0.0
3386,514.0,198.0,0.04,0.14,0.01,0.01
3387,222.0,140.0,0.51,-0.15,0.39,0.0
3388,108.0,35.5,0.235,0.125,0.415,0.005
3389,212.0,35.0,0.46,0.32,0.97,0.0
3390,382.0,206.0,0.0,0.1,0.525,0.02
3391,514.0,198.0,0.04,0.14,0.01,0.01
3392,514.0,198.0,0.04,0.14,0.01,0.01
3393,170.0,33.0,-0.07,0.02,0.98,0.01
3394,108.0,35.5,0.235,0.125,0.415,0.005
3395,170.0,33.0,-0.07,0.02,0.98,0.01
3396,158.0,99.0,0.39,-0.04,0.03,0.0
3397,222.0,140.0,0.51,-0.15,0.39,0.0
3398,170.0,43.0,0.53,0.62,0.04,0.0
3399,170.0,43.0,0.53,0.62,0.04,0.0
3400,170.0,43.0,0.53,0.62,0.04,0.0
3401,170.0,43.0,0.53,0.62,0.04,0.0
3402,170.0,43.0,0.53,0.62,0.04,0.0
3403,170.0,43.0,0.53,0.62,0.04,0.0
3404,170.0,43.0,0.53,0.62,0.04,0.0
3405,177.0,74.0,0.43,0.1,0.01,0.0
3406,217.0,38.0,-0.01,0.18,0.0,0.97
3407,217.0,38.0,-0.01,0.18,0.0,0.97
3408,217.0,38.0,-0.01,0.18,0.0,0.97
3409,217.0,38.0,-0.01,0.18,0.0,0.97
3410,177.0,74.0,0.43,0.1,0.01,0.0
3411,177.0,74.0,0.43,0.1,0.01,0.0
3412,191.0,85.0,0.43,0.36,0.02,0.08
3413,177.0,74.0,0.43,0.1,0.01,0.0
3414,191.0,85.0,0.43,0.36,0.02,0.08
3415,324.0,244.0,0.35,0.13,0.93,0.0
3416,324.0,244.0,0.35,0.13,0.93,0.0
3417,217.0,38.0,-0.01,0.18,0.0,0.97
3418,217.0,38.0,-0.01,0.18,0.0,0.97
3419,177.0,74.0,0.43,0.1,0.01,0.0
3420,324.0,244.0,0.35,0.13,0.93,0.0
3421,217.0,38.0,-0.01,0.18,0.0,0.97
3422,217.0,38.0,-0.01,0.18,0.0,0.97
3423,217.0,38.0,-0.01,0.18,0.0,0.97
3424,324.0,244.0,0.35,0.13,0.93,0.0
3425,217.0,38.0,-0.01,0.18,0.0,0.97
3426,217.0,38.0,-0.01,0.18,0.0,0.97
3427,217.0,38.0,-0.01,0.18,0.0,0.97
3428,217.0,38.0,-0.01,0.18,0.0,0.97
3429,260.0,34.0,0.6,0.49,0.01,0.01
3430,177.0,74.0,0.43,0.1,0.01,0.0
3431,177.0,74.0,0.43,0.1,0.01,0.0
3432,177.0,74.0,0.43,0.1,0.01,0.0
3433,217.0,38.0,-0.01,0.18,0.0,0.97
3434,217.0,38.0,-0.01,0.18,0.0,0.97
3435,131.0,42.0,0.57,0.93,0.63,0.08
3436,217.0,38.0,-0.01,0.18,0.0,0.97
3437,131.0,42.0,0.57,0.93,0.63,0.08
3438,131.0,42.0,0.57,0.93,0.63,0.08
3439,131.0,42.0,0.57,0.93,0.63,0.08
3440,131.0,42.0,0.57,0.93,0.63,0.08
3441,217.0,38.0,-0.01,0.18,0.0,0.97
3442,217.0,38.0,-0.01,0.18,0.0,0.97
3443,217.0,38.0,-0.01,0.18,0.0,0.97
3444,131.0,42.0,0.57,0.93,0.63,0.08
3445,324.0,244.0,0.35,0.13,0.93,0.0
3446,217.0,38.0,-0.01,0.18,0.0,0.97
3447,217.0,38.0,-0.01,0.18,0.0,0.97
3448,131.0,42.0,0.57,0.93,0.63,0.08
3449,131.0,42.0,0.57,0.93,0.63,0.08
3450,191.0,85.0,0.43,0.36,0.02,0.08
3451,177.0,74.0,0.43,0.1,0.01,0.0
3452,74.0,15.0,0.18,0.41,0.0,0.96
3453,74.0,15.0,0.18,0.41,0.0,0.96
3454,74.0,15.0,0.18,0.41,0.0,0.96
3455,266.0,136.0,0.39,0.02,0.01,0.03
3456,74.0,15.0,0.18,0.41,0.0,0.96
3457,74.0,15.0,0.18,0.41,0.0,0.96
3458,81.0,19.0,0.63,0.5,0.03,0.0
3459,74.0,15.0,0.18,0.41,0.0,0.96
3460,266.0,136.0,0.39,0.02,0.01,0.03
3461,174.333,71.3333,0.6566666,0.3133333,0.0133333,0.3166667
3462,266.0,136.0,0.39,0.02,0.01,0.03
3463,266.0,136.0,0.39,0.02,0.01,0.03
3464,74.0,15.0,0.18,0.41,0.0,0.96
3465,266.0,136.0,0.39,0.02,0.01,0.03
3466,74.0,15.0,0.18,0.41,0.0,0.96
3467,266.0,136.0,0.39,0.02,0.01,0.03
3468,81.0,19.0,0.63,0.5,0.03,0.0
3469,159.0,30.0,0.44,0.61,0.87,0.07
3470,266.0,136.0,0.39,0.02,0.01,0.03
3471,159.0,30.0,0.44,0.61,0.87,0.07
3472,138.0,93.0,0.51,0.45,0.0,0.95
3473,266.0,136.0,0.39,0.02,0.01,0.03
3474,159.0,30.0,0.44,0.61,0.87,0.07
3475,266.0,136.0,0.39,0.02,0.01,0.03
3476,159.0,30.0,0.44,0.61,0.87,0.07
3477,159.0,30.0,0.44,0.61,0.87,0.07
3478,266.0,136.0,0.39,0.02,0.01,0.03
3479,138.0,93.0,0.51,0.45,0.0,0.95
3480,266.0,136.0,0.39,0.02,0.01,0.03
3481,169.0,62.0,0.29,0.16,0.6,0.02
3482,187.0,86.0,0.34,0.44,0.72,0.01
3483,231.0,79.3333,0.29,0.39,0.6133333,0.23
3484,182.0,59.0,0.4,0.445,0.53,0.04
3485,151.0,61.0,0.38,0.36,0.04,0.0
3486,151.0,61.0,0.38,0.36,0.04,0.0
3487,,,0.37,0.52,0.16,0.08
3488,231.0,79.3333,0.29,0.39,0.6133333,0.23
3489,231.0,79.3333,0.29,0.39,0.6133333,0.23
3490,231.0,79.3333,0.29,0.39,0.6133333,0.23
3491,122.0,32.0,0.54,0.45,0.51,0.21
3492,122.0,32.0,0.54,0.45,0.51,0.21
3493,182.0,59.0,0.4,0.445,0.53,0.04
3494,231.0,79.3333,0.29,0.39,0.6133333,0.23
3495,151.0,61.0,0.38,0.36,0.04,0.0
3496,231.0,79.3333,0.29,0.39,0.6133333,0.23
3497,231.0,79.3333,0.29,0.39,0.6133333,0.23
3498,231.0,79.3333,0.29,0.39,0.6133333,0.23
3499,182.0,59.0,0.4,0.445,0.53,0.04
3500,297.0,88.0,-0.19,-0.21,0.16,0.66
3501,319.0,116.0,-0.09,-0.13,0.16,0.37
3502,58.0,34.0,0.46,0.33,0.95,0.01
3503,297.0,88.0,-0.19,-0.21,0.16,0.66
3504,297.0,88.0,-0.19,-0.21,0.16,0.66
3505,297.0,88.0,-0.19,-0.21,0.16,0.66
3506,297.0,88.0,-0.19,-0.21,0.16,0.66
3507,85.6667,30.3333,0.21,0.1633333,0.3066667,0.03
3508,58.0,34.0,0.46,0.33,0.95,0.01
3509,297.667,106.0,0.1333333,-1.24e-09,0.12,0.2466667
3510,297.667,106.0,0.1333333,-1.24e-09,0.12,0.2466667
3511,106.5,43.0,0.26,0.22,0.455,0.04
3512,106.5,43.0,0.26,0.22,0.455,0.04
3513,276.0,87.0,0.195,0.025,0.1,0.33
3514,297.667,106.0,0.1333333,-1.24e-09,0.12,0.2466667
3515,85.6667,30.3333,0.21,0.1633333,0.3066667,0.03
3516,297.667,106.0,0.1333333,-1.24e-09,0.12,0.2466667
3517,104.0,24.0,0.3,0.37,0.88,0.08
3518,104.0,24.0,0.3,0.37,0.88,0.08
3519,74.0,14.5,0.205,0.21,0.445,0.045
3520,104.0,24.0,0.3,0.37,0.88,0.08
3521,106.5,43.0,0.26,0.22,0.455,0.04
3522,297.667,106.0,0.1333333,-1.24e-09,0.12,0.2466667
3523,263.0,141.0,0.09,0.34,0.65,0.0
3524,263.0,141.0,0.09,0.34,0.65,0.0
3525,112.0,86.0,0.46,0.35,0.01,0.04
3526,145.5,29.5,0.265,0.32,0.975,0.005
3527,112.0,86.0,0.46,0.35,0.01,0.04
3528,215.0,29.0,0.25,0.21,0.99,0.0
3529,112.0,86.0,0.46,0.35,0.01,0.04
3530,215.0,29.0,0.25,0.21,0.99,0.0
3531,192.0,101.0,0.46,0.11,0.02,0.18
3532,119.0,16.0,0.18,-0.61,0.01,0.03
3533,192.0,101.0,0.46,0.11,0.02,0.18
3534,192.0,101.0,0.46,0.11,0.02,0.18
3535,119.0,16.0,0.18,-0.61,0.01,0.03
3536,119.0,16.0,0.18,-0.61,0.01,0.03
3537,192.0,101.0,0.46,0.11,0.02,0.18
3538,192.0,101.0,0.46,0.11,0.02,0.18
3539,210.0,55.0,0.29,0.24,0.01,0.69
3540,210.0,55.0,0.29,0.24,0.01,0.69
3541,170.333,77.3333,0.33,0.4866667,0.5366666,0.28
3542,210.0,55.0,0.29,0.24,0.01,0.69
3543,241.0,75.0,0.15,0.17,0.95,0.0
3544,241.0,75.0,0.15,0.17,0.95,0.0
3545,210.0,55.0,0.29,0.24,0.01,0.69
3546,170.333,77.3333,0.33,0.4866667,0.5366666,0.28
3547,241.0,75.0,0.15,0.17,0.95,0.0
3548,241.0,75.0,0.15,0.17,0.95,0.0
3549,241.0,75.0,0.15,0.17,0.95,0.0
3550,241.0,75.0,0.15,0.17,0.95,0.0
3551,150.5,88.5,0.35,0.61,0.8,0.075
3552,177.0,101.0,0.3,0.75,0.65,0.15
3553,177.0,101.0,0.3,0.75,0.65,0.15
3554,241.0,75.0,0.15,0.17,0.95,0.0
3555,177.0,101.0,0.3,0.75,0.65,0.15
3556,177.0,101.0,0.3,0.75,0.65,0.15
3557,177.0,101.0,0.3,0.75,0.65,0.15
3558,163.0,91.0,0.16,0.31,0.92,0.01
3559,192.0,42.0,0.2,0.55,0.02,0.03
3560,166.0,43.0,0.08,-0.02,0.02,0.02
3561,215.0,128.0,0.515,0.45,0.615,0.0
3562,166.0,43.0,0.08,-0.02,0.02,0.02
3563,192.0,42.0,0.2,0.55,0.02,0.03
3564,144.0,59.0,0.42,0.42,0.87,0.0
3565,222.5,136.0,0.255,0.26,0.49,0.0
3566,192.0,42.0,0.2,0.55,0.02,0.03
3567,123.0,12.0,0.5,0.02,0.88,0.0
3568,166.0,43.0,0.08,-0.02,0.02,0.02
3569,192.0,42.0,0.2,0.55,0.02,0.03
3570,144.0,59.0,0.42,0.42,0.87,0.0
3571,222.5,136.0,0.255,0.26,0.49,0.0
3572,222.5,136.0,0.255,0.26,0.49,0.0
3573,117.0,69.0,0.165,0.235,0.87,0.005
3574,222.5,136.0,0.255,0.26,0.49,0.0
3575,163.0,91.0,0.16,0.31,0.92,0.01
3576,163.0,91.0,0.16,0.31,0.92,0.01
3577,144.0,59.0,0.42,0.42,0.87,0.0
3578,123.0,12.0,0.5,0.02,0.88,0.0
3579,222.5,136.0,0.255,0.26,0.49,0.0
3580,144.0,59.0,0.42,0.42,0.87,0.0
3581,144.0,59.0,0.42,0.42,0.87,0.0
3582,192.0,42.0,0.2,0.55,0.02,0.03
3583,144.0,59.0,0.42,0.42,0.87,0.0
3584,222.5,136.0,0.255,0.26,0.49,0.0
3585,144.0,59.0,0.42,0.42,0.87,0.0
3586,117.0,69.0,0.165,0.235,0.87,0.005
3587,144.0,59.0,0.42,0.42,0.87,0.0
3588,163.0,91.0,0.16,0.31,0.92,0.01
3589,163.0,91.0,0.16,0.31,0.92,0.01
3590,163.0,91.0,0.16,0.31,0.92,0.01
3591,163.0,91.0,0.16,0.31,0.92,0.01
3592,222.5,136.0,0.255,0.26,0.49,0.0
3593,222.5,136.0,0.255,0.26,0.49,0.0
3594,163.0,91.0,0.16,0.31,0.92,0.01
3595,123.0,12.0,0.5,0.02,0.88,0.0
3596,538.0,143.0,0.31,0.34,0.16,0.08
3597,160.0,41.0,0.29,0.2,0.02,0.01
3598,321.0,169.0,0.47,0.63,0.02,0.0
3599,321.0,169.0,0.47,0.63,0.02,0.0
3600,160.0,41.0,0.29,0.2,0.02,0.01
3601,160.0,41.0,0.29,0.2,0.02,0.01
